Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,0.5289999842643738,0.5429999828338623,0.48500001430511475,0.5059999823570251,0.5059999823570251,238845200
2020-12-14,0.5239999890327454,0.5249999761581421,0.4860000014305115,0.5130000114440918,0.5130000114440918,129478800
2020-12-15,0.5130000114440918,0.5130000114440918,0.48500001430511475,0.5,0.5,179500000
2020-12-16,0.5009999871253967,0.5009999871253967,0.4749999940395355,0.4790000021457672,0.4790000021457672,129698900
2020-12-17,0.4699999988079071,0.4699999988079071,0.4300000071525574,0.4390000104904175,0.4390000104904175,200171200
2020-12-18,0.4350000023841858,0.4429999887943268,0.42100000381469727,0.4359999895095825,0.4359999895095825,116383800
2020-12-21,0.45500001311302185,0.6010000109672546,0.44999998807907104,0.5049999952316284,0.5049999952316284,669297400
2020-12-22,0.5320000052452087,0.5339999794960022,0.4729999899864197,0.47999998927116394,0.47999998927116394,197567800
2020-12-23,0.4699999988079071,0.5299999713897705,0.45100000500679016,0.5,0.5,254795100
2020-12-24,0.4909999966621399,0.49799999594688416,0.4650000035762787,0.4729999899864197,0.4729999899864197,86554300
2020-12-28,0.4970000088214874,0.4970000088214874,0.47200000286102295,0.47699999809265137,0.47699999809265137,112994000
2020-12-29,0.47699999809265137,0.4790000021457672,0.44999998807907104,0.4620000123977661,0.4620000123977661,104416600
2020-12-30,0.47099998593330383,0.5,0.4580000042915344,0.48500001430511475,0.48500001430511475,143466500
2020-12-31,0.4779999852180481,0.48100000619888306,0.4650000035762787,0.4740000069141388,0.4740000069141388,76189400
2021-01-04,0.48399999737739563,0.550000011920929,0.4699999988079071,0.550000011920929,0.550000011920929,273806300
2021-01-05,0.546999990940094,0.5799999833106995,0.5,0.5400000214576721,0.5400000214576721,268239700
2021-01-06,0.6579999923706055,0.6990000009536743,0.5799999833106995,0.6050000190734863,0.6050000190734863,793535100
2021-01-07,0.6539999842643738,0.7450000047683716,0.6299999952316284,0.6850000023841858,0.6850000023841858,845294100
2021-01-08,0.6850000023841858,0.7200000286102295,0.6449999809265137,0.6819999814033508,0.6819999814033508,476819900
2021-01-11,0.7350000143051147,0.7900000214576721,0.6899999976158142,0.7089999914169312,0.7089999914169312,557720300
2021-01-12,0.7099999785423279,0.7160000205039978,0.6420000195503235,0.6679999828338623,0.6679999828338623,360869500
2021-01-13,0.6600000262260437,0.6940000057220459,0.6399999856948853,0.6579999923706055,0.6579999923706055,300575400
2021-01-14,0.6700000166893005,0.7039999961853027,0.6669999957084656,0.6899999976158142,0.6899999976158142,354524200
2021-01-15,0.7429999709129333,0.7879999876022339,0.699999988079071,0.7139999866485596,0.7139999866485596,470349400
2021-01-19,0.6759999990463257,0.7129999995231628,0.6600000262260437,0.6899999976158142,0.6899999976158142,256146900
2021-01-20,0.7089999914169312,0.7279999852180481,0.6610000133514404,0.6809999942779541,0.6809999942779541,189157100
2021-01-21,0.6769999861717224,0.6850000023841858,0.6499999761581421,0.6610000133514404,0.6610000133514404,160869100
2021-01-22,0.6420000195503235,0.6470000147819519,0.6110000014305115,0.6449999809265137,0.6449999809265137,180620600
2021-01-25,0.6330000162124634,0.6349999904632568,0.5509999990463257,0.6000000238418579,0.6000000238418579,219397100
2021-01-26,0.6050000190734863,0.6179999709129333,0.550000011920929,0.5600000023841858,0.5600000023841858,292904100
2021-01-27,0.5049999952316284,0.6949999928474426,0.4950000047683716,0.6010000109672546,0.6010000109672546,952048900
2021-01-28,0.9580000042915344,1.3600000143051147,0.6520000100135803,0.824999988079071,0.824999988079071,2136142900
2021-01-29,0.8320000171661377,0.8999999761581421,0.7210000157356262,0.8149999976158142,0.8149999976158142,1004866900
2021-02-01,1.0,1.25,0.9020000100135803,1.2100000381469727,1.2100000381469727,1713724900
2021-02-02,1.0800000429153442,1.1399999856948853,0.9300000071525574,1.0399999618530273,1.0399999618530273,976988300
2021-02-03,1.1799999475479126,1.3300000429153442,1.1299999952316284,1.2100000381469727,1.2100000381469727,979797900
2021-02-04,1.25,1.2999999523162842,1.100000023841858,1.149999976158142,1.149999976158142,623605400
2021-02-05,1.190000057220459,1.2000000476837158,1.100000023841858,1.1299999952316284,1.1299999952316284,407633500
2021-02-08,1.149999976158142,1.2799999713897705,1.1100000143051147,1.2799999713897705,1.2799999713897705,510421900
2021-02-09,1.3899999856948853,1.75,1.3300000429153442,1.649999976158142,1.649999976158142,1120966900
2021-02-10,2.2100000381469727,3.0399999618530273,1.9299999475479126,2.950000047683716,2.950000047683716,2580488900
2021-02-11,3.9600000381469727,3.9600000381469727,2.1500000953674316,2.380000114440918,2.380000114440918,2940296600
2021-02-12,1.9299999475479126,2.299999952316284,1.7799999713897705,2.0799999237060547,2.0799999237060547,1167158000
2021-02-16,2.240000009536743,2.25,2.0199999809265137,2.190000057220459,2.190000057220459,652518000
2021-02-17,1.940000057220459,1.9600000381469727,1.7100000381469727,1.7200000286102295,1.7200000286102295,486179700
2021-02-18,1.7300000190734863,1.8300000429153442,1.409999966621399,1.4500000476837158,1.4500000476837158,437568000
2021-02-19,1.3700000047683716,1.7100000381469727,1.2200000286102295,1.5299999713897705,1.5299999713897705,873234700
2021-02-22,1.4249999523162842,1.600000023841858,1.399999976158142,1.4299999475479126,1.4299999475479126,255266400
2021-02-23,1.2899999618530273,1.3300000429153442,1.100000023841858,1.2599999904632568,1.2599999904632568,397249400
2021-02-24,1.3200000524520874,1.4700000286102295,1.2799999713897705,1.4500000476837158,1.4500000476837158,433296300
2021-02-25,1.5399999618530273,1.6399999856948853,1.3600000143051147,1.3700000047683716,1.3700000047683716,391487400
2021-02-26,1.3899999856948853,1.4900000095367432,1.309999942779541,1.3300000429153442,1.3300000429153442,255416500
2021-03-01,1.409999966621399,1.440000057220459,1.3300000429153442,1.350000023841858,1.350000023841858,237436900
2021-03-02,1.375,1.5299999713897705,1.340000033378601,1.3799999952316284,1.3799999952316284,320770700
2021-03-03,1.3700000047683716,1.409999966621399,1.2599999904632568,1.2999999523162842,1.2999999523162842,179008400
2021-03-04,1.2300000190734863,1.2899999618530273,1.0800000429153442,1.159999966621399,1.159999966621399,278175800
2021-03-05,1.1799999475479126,1.1799999475479126,0.925000011920929,1.1349999904632568,1.1349999904632568,320340100
2021-03-08,1.1399999856948853,1.2200000286102295,1.090000033378601,1.1799999475479126,1.1799999475479126,204485600
2021-03-09,1.2489999532699585,1.4500000476837158,1.190000057220459,1.3899999856948853,1.3899999856948853,313800800
2021-03-10,1.440000057220459,1.4700000286102295,1.25,1.309999942779541,1.309999942779541,291241700
2021-03-11,1.3350000381469727,1.4199999570846558,1.309999942779541,1.4199999570846558,1.4199999570846558,253105600
2021-03-12,1.340000033378601,1.4600000381469727,1.3200000524520874,1.4199999570846558,1.4199999570846558,244932400
2021-03-15,1.4299999475479126,1.649999976158142,1.4299999475479126,1.6200000047683716,1.6200000047683716,512280100
2021-03-16,1.7450000047683716,1.75,1.4500000476837158,1.5099999904632568,1.5099999904632568,472620800
2021-03-17,1.409999966621399,1.590000033378601,1.3799999952316284,1.5399999618530273,1.5399999618530273,270311400
2021-03-18,1.6200000047683716,1.6799999475479126,1.440000057220459,1.4600000381469727,1.4600000381469727,419344400
2021-03-19,1.4600000381469727,1.5299999713897705,1.399999976158142,1.4900000095367432,1.4900000095367432,208750600
2021-03-22,1.4149999618530273,1.4600000381469727,1.2799999713897705,1.2999999523162842,1.2999999523162842,327584400
2021-03-23,1.25,1.2899999618530273,1.159999966621399,1.2100000381469727,1.2100000381469727,265495800
2021-03-24,1.2200000286102295,1.2699999809265137,1.1200000047683716,1.125,1.125,217869900
2021-03-25,1.0700000524520874,1.2200000286102295,1.059999942779541,1.2200000286102295,1.2200000286102295,267126900
2021-03-26,1.2300000190734863,1.2400000095367432,1.100000023841858,1.1299999952316284,1.1299999952316284,213655900
2021-03-29,1.159999966621399,1.2000000476837158,1.100000023841858,1.1200000047683716,1.1200000047683716,140076900
2021-03-30,1.1100000143051147,1.159999966621399,1.0700000524520874,1.1399999856948853,1.1399999856948853,115712600
2021-03-31,1.1799999475479126,1.2100000381469727,1.1200000047683716,1.1299999952316284,1.1299999952316284,198918700
2021-04-01,1.159999966621399,1.1699999570846558,1.100000023841858,1.100000023841858,1.100000023841858,116522000
2021-04-05,1.1200000047683716,1.1200000047683716,1.059999942779541,1.0700000524520874,1.0700000524520874,124890900
2021-04-06,1.0549999475479126,1.059999942779541,1.0099999904632568,1.0199999809265137,1.0199999809265137,160938400
2021-04-07,1.024999976158142,1.0299999713897705,0.9800000190734863,1.0,1.0,141973900
2021-04-08,0.9959999918937683,1.0199999809265137,0.9120000004768372,1.0099999904632568,1.0099999904632568,180824900
2021-04-09,1.0049999952316284,1.090000033378601,1.0,1.0,1.0,139399300
2021-04-12,0.9829999804496765,0.9900000095367432,0.9300000071525574,0.9300000071525574,0.9300000071525574,157244700
2021-04-13,0.9120000004768372,0.9860000014305115,0.8820000290870667,0.9800000190734863,0.9800000190734863,169554400
2021-04-14,0.9610000252723694,0.9639999866485596,0.8999999761581421,0.8999999761581421,0.8999999761581421,127298100
2021-04-15,0.9079999923706055,0.9440000057220459,0.8360000252723694,0.8519999980926514,0.8519999980926514,178827800
2021-04-16,0.8230000138282776,0.8539999723434448,0.7599999904632568,0.847000002861023,0.847000002861023,212907300
2021-04-19,0.8199999928474426,0.9850000143051147,0.8159999847412109,0.9399999976158142,0.9399999976158142,295327200
2021-04-20,1.0299999713897705,1.0299999713897705,0.8330000042915344,0.8420000076293945,0.8420000076293945,343275000
2021-04-21,0.8370000123977661,0.8970000147819519,0.8019999861717224,0.8690000176429749,0.8690000176429749,199513700
2021-04-22,0.871999979019165,0.8949999809265137,0.8299999833106995,0.8339999914169312,0.8339999914169312,212952200
2021-04-23,0.8500000238418579,0.8700000047683716,0.8349999785423279,0.8349999785423279,0.8349999785423279,176625700
2021-04-26,0.859000027179718,0.8999999761581421,0.8460000157356262,0.8709999918937683,0.8709999918937683,244905700
2021-04-27,0.8920000195503235,0.949999988079071,0.8799999952316284,0.8949999809265137,0.8949999809265137,254441300
2021-04-28,0.9010000228881836,0.949999988079071,0.8989999890327454,0.9399999976158142,0.9399999976158142,307576600
2021-04-29,0.9409999847412109,0.9789999723434448,0.8629999756813049,0.8980000019073486,0.8980000019073486,230842500
2021-04-30,0.8859999775886536,0.9100000262260437,0.8610000014305115,0.8640000224113464,0.8640000224113464,153634500
2021-05-03,0.8759999871253967,0.8830000162124634,0.8199999928474426,0.828000009059906,0.828000009059906,203586200
2021-05-04,0.8220000267028809,0.8479999899864197,0.7730000019073486,0.7900000214576721,0.7900000214576721,186613400
2021-05-05,0.8259999752044678,0.8270000219345093,0.7730000019073486,0.7799999713897705,0.7799999713897705,168784200
2021-05-06,0.7630000114440918,0.7699999809265137,0.699999988079071,0.7129999995231628,0.7129999995231628,208738800
2021-05-07,0.7390000224113464,0.7900000214576721,0.7210000157356262,0.765999972820282,0.765999972820282,244323500
